"Date","SerialID","mean_temp"
"2022-06-02","94217206",0.123046875
"2022-06-02","94217209",-0.0625
"2022-06-02","94217210",0.0598958333333333
"2022-06-02","94217216",0
"2022-06-02","94217217",0.125
"2022-06-03","94217206",0.214192708333333
"2022-06-03","94217209",-0.0625
"2022-06-03","94217210",0.567057291666666
"2022-06-03","94217216",0
"2022-06-03","94217217",0.125
"2022-06-04","94217206",0.981119791666667
"2022-06-04","94217209",-0.0625
"2022-06-04","94217210",2.97200520833334
"2022-06-04","94217216",0
"2022-06-04","94217217",0.138671875
"2022-06-05","94217206",2.11653645833333
"2022-06-05","94217209",-0.0625
"2022-06-05","94217210",4.49153645833333
"2022-06-05","94217216",0.01953125
"2022-06-05","94217217",0.501953125
"2022-06-06","94217206",2.390625
"2022-06-06","94217209",-0.0625
"2022-06-06","94217210",5.45052083333333
"2022-06-06","94217216",0.559244791666666
"2022-06-06","94217217",1.86848958333333
"2022-06-07","94217206",2.78580729166667
"2022-06-07","94217209",-0.0618489583333333
"2022-06-07","94217210",6.04557291666667
"2022-06-07","94217216",2.31770833333333
"2022-06-07","94217217",2.34114583333333
"2022-06-08","94217206",2.79557291666667
"2022-06-08","94217209",0.826171875
"2022-06-08","94217210",5.28255208333333
"2022-06-08","94217216",2.53450520833333
"2022-06-08","94217217",2.771484375
"2022-06-09","94217206",3.18359375
"2022-06-09","94217209",3.13346354166666
"2022-06-09","94217210",5.35546875
"2022-06-09","94217216",3.05208333333333
"2022-06-09","94217217",2.80859375
"2022-06-10","94217206",2.88346354166667
"2022-06-10","94217209",3.205078125
"2022-06-10","94217210",4.76432291666667
"2022-06-10","94217216",3.68684895833333
"2022-06-10","94217217",3.21028645833334
"2022-06-11","94217206",2.376953125
"2022-06-11","94217209",3.07877604166667
"2022-06-11","94217210",3.76432291666667
"2022-06-11","94217216",2.62434895833334
"2022-06-11","94217217",2.49088541666667
"2022-06-12","94217206",3.13411458333333
"2022-06-12","94217209",4.095703125
"2022-06-12","94217210",4.78385416666667
"2022-06-12","94217216",3.42838541666666
