"Date","SerialID","mean_temp"
2021-05-27,"",17.6875
2021-05-27,"",17.7178571428571
2021-05-27,"",17.8107142857143
2021-05-27,"",17.7553571428571
2021-05-27,"",17.8803571428571
2021-05-28,"",12.0227864583333
2021-05-28,"",12.048828125
2021-05-28,"",12.18359375
2021-05-28,"",12.12890625
2021-05-28,"",12.24609375
2021-05-28,"",12.24609375
2021-05-29,"",14.8170572916667
2021-05-29,"",14.837890625
2021-05-29,"",14.9381510416667
2021-05-29,"",14.9680989583333
2021-05-29,"",14.9680989583333
2021-05-30,"",16.5149739583333
2021-05-30,"",16.640625
2021-05-30,"",16.59765625
2021-05-30,"",16.59765625
2021-05-30,"",16.8834635416667
2021-05-31,"",17.0963541666667
2021-05-31,"",17.2233072916667
2021-05-31,"",17.4029947916667
2021-05-31,"",17.26171875
2021-05-31,"",17.26171875
2021-06-01,"",14.330078125
2021-06-01,"",14.5
2021-06-01,"",14.4518229166667
2021-06-01,"",14.4518229166667
2021-06-01,"",14.7395833333333
2021-06-02,"",15.3424479166667
2021-06-02,"",15.3541666666667
2021-06-02,"",15.2291666666667
2021-06-02,"",15.275390625
2021-06-02,"",15.310546875
2021-06-03,"",17.654296875
2021-06-03,"",17.626953125
2021-06-03,"",17.462890625
2021-06-03,"",17.533203125
2021-06-03,"",17.5143229166667
2021-06-04,"",19.396484375
2021-06-04,"",19.40234375
2021-06-04,"",19.2858072916667
2021-06-04,"",19.3359375
2021-06-04,"",19.3522135416667
2021-06-05,"",19.7747395833333
2021-06-05,"",19.6979166666667
2021-06-05,"",19.630859375
2021-06-05,"",19.6614583333333
2021-06-05,"",19.724609375
2021-06-06,"",15.3873697916667
2021-06-06,"",15.4537760416667
2021-06-06,"",15.55859375
2021-06-06,"",15.6516927083333
2021-06-06,"",16.1490885416667
2021-06-06,"",16.1490885416667
2021-06-07,"",15.2102864583333
2021-06-07,"",15.2252604166667
2021-06-07,"",15.3665364583333
2021-06-07,"",15.4010416666667
2021-06-07,"",15.9225260416667
2021-06-07,"",15.9225260416667
2021-06-08,"",18.8743489583333
2021-06-08,"",18.8430989583333
2021-06-08,"",18.8841145833333
2021-06-08,"",18.8899739583333
2021-06-08,"",18.935546875
2021-06-09,"",18.7760416666667
2021-06-09,"",18.75390625
2021-06-09,"",18.8033854166667
2021-06-09,"",18.8040364583333
2021-06-09,"",18.8444010416667
2021-06-10,"",17.529296875
2021-06-10,"",17.501953125
2021-06-10,"",17.5475260416667
2021-06-10,"",17.5572916666667
2021-06-10,"",17.5983072916667
2021-06-11,"",17.7565104166667
2021-06-11,"",17.7291666666667
2021-06-11,"",17.7903645833333
2021-06-11,"",17.78125
2021-06-11,"",17.8170572916667
2021-06-12,"",18.3723958333333
2021-06-12,"",18.3463541666667
2021-06-12,"",18.3990885416667
2021-06-12,"",18.416015625
2021-06-12,"",18.4459635416667
2021-06-13,"",18.9986979166667
2021-06-13,"",18.97265625
2021-06-13,"",19.0455729166667
2021-06-13,"",19.009765625
2021-06-13,"",19.044921875
2021-06-14,"",19.9680989583333
2021-06-14,"",19.9368489583333
2021-06-14,"",20.0260416666667
2021-06-14,"",19.9850260416667
2021-06-14,"",20.0110677083333
2021-06-15,"",21.9016927083333
2021-06-15,"",21.875
2021-06-15,"",21.9811197916667
2021-06-15,"",21.904296875
2021-06-15,"",21.91796875
2021-06-16,"",21.412109375
2021-06-16,"",21.3984375
2021-06-16,"",21.4557291666667
2021-06-16,"",21.4563802083333
2021-06-16,"",21.4563802083333
2021-06-16,"",21.3971354166667
2021-06-17,"",21.3984375
2021-06-17,"",21.369140625
2021-06-17,"",21.4713541666667
