"Date","SerialID","mean_temp"
2021-05-01,"sn_08",-1.660375
2021-05-01,"sn_11",-0.403291666666667
2021-05-01,"sn_12",-15.5595138888889
2021-05-01,"sn_13",-0.7406875
2021-05-02,"sn_08",-0.685333333333333
2021-05-02,"sn_11",-0.3905625
2021-05-02,"sn_12",-15.7856944444444
2021-05-02,"sn_13",-0.713881944444444
2021-05-03,"sn_08",-0.561625
2021-05-03,"sn_11",-0.399645833333333
2021-05-03,"sn_12",-15.3870833333333
2021-05-03,"sn_13",-0.691930555555556
2021-05-04,"sn_08",-0.555506944444444
2021-05-04,"sn_11",-0.400506944444444
2021-05-04,"sn_12",-14.4719930555556
2021-05-04,"sn_13",-0.691229166666667
2021-05-05,"sn_08",-0.561173611111111
2021-05-05,"sn_11",-0.395361111111111
2021-05-05,"sn_12",-11.6231597222222
2021-05-05,"sn_13",-0.698256944444444
2021-05-06,"sn_08",-0.576034722222222
2021-05-06,"sn_11",-0.382458333333333
2021-05-06,"sn_12",-9.66654861111111
2021-05-06,"sn_13",-0.718465277777778
2021-05-07,"sn_08",-0.588673611111111
2021-05-07,"sn_11",-0.3675625
2021-05-07,"sn_12",-11.9724652777778
2021-05-07,"sn_13",-0.734694444444444
2021-05-08,"sn_08",-0.576506944444444
2021-05-08,"sn_11",-0.376291666666667
2021-05-08,"sn_12",-14.1588194444444
2021-05-08,"sn_13",-0.708701388888889
2021-05-09,"sn_08",-0.573520833333333
2021-05-09,"sn_11",-0.385159722222222
2021-05-09,"sn_12",-12.6097222222222
2021-05-09,"sn_13",-0.696534722222222
2021-05-10,"sn_08",-0.575680555555556
2021-05-10,"sn_11",-0.381305555555556
2021-05-10,"sn_12",-11.0590277777778
2021-05-10,"sn_13",-0.696
2021-05-11,"sn_08",-0.580444444444444
2021-05-11,"sn_11",-0.382694444444444
2021-05-11,"sn_12",-9.47515277777778
2021-05-11,"sn_13",-0.694
2021-05-12,"sn_08",-0.587847222222222
2021-05-12,"sn_11",-0.379104166666667
2021-05-12,"sn_12",-8.59060416666667
2021-05-12,"sn_13",-0.698513888888889
2021-05-13,"sn_08",-0.598881944444444
2021-05-13,"sn_11",-0.369159722222222
2021-05-13,"sn_12",-7.61749305555556
2021-05-13,"sn_13",-0.712513888888889
2021-05-14,"sn_08",-0.604701388888889
2021-05-14,"sn_11",-0.363159722222222
2021-05-14,"sn_12",-8.79611111111111
2021-05-14,"sn_13",-0.720875
2021-05-15,"sn_08",-0.582055555555556
2021-05-15,"sn_11",-0.352819444444444
2021-05-15,"sn_12",-13.9031805555556
