"Date","SerialID","mean_temp"
"2022-07-29","94221284",9.34114583333333
"2022-07-29","94221289",6.63346354166667
"2022-07-30","94221281",-100
"2022-07-30","94221282",-100
"2022-07-30","94221283",9.71614583333333
"2022-07-30","94221284",9.576171875
"2022-07-30","94221289",8.02278645833333
"2022-07-31","94221281",-100
"2022-07-31","94221282",-100
"2022-07-31","94221283",10.287109375
"2022-07-31","94221284",9.767578125
"2022-07-31","94221289",8.99609375
"2022-08-01","94221281",-100
"2022-08-01","94221282",-100
"2022-08-01","94221284",10.0416666666667
"2022-08-01","94221285",10.4251302083333
"2022-08-01","94221289",9.734375
"2022-08-02","94221281",-100
"2022-08-02","94221282",-100
"2022-08-02","94221284",9.72981770833333
"2022-08-02","94221285",10.2649739583333
"2022-08-02","94221289",9.94075520833333
"2022-08-03","94221281",-100
"2022-08-03","94221282",-100
"2022-08-03","94221284",9.38216145833333
"2022-08-03","94221285",9.43815104166667
"2022-08-03","94221289",10.1028645833333
"2022-08-04","94221281",-100
"2022-08-04","94221282",-100
"2022-08-04","94221283",9.3515625
"2022-08-04","94221284",8.57356770833333
"2022-08-04","94221285",8.97786458333333
"2022-08-05","94221281",-100
"2022-08-05","94221282",-100
"2022-08-05","94221283",8.96614583333333
"2022-08-05","94221284",8.35611979166667
"2022-08-05","94221285",8.62825520833333
"2022-08-06","94221281",-100
"2022-08-06","94221282",-100
"2022-08-06","94221284",8.66861979166667
"2022-08-06","94221285",9.32552083333333
"2022-08-06","94221289",9.19921875
"2022-08-07","94221281",-100
"2022-08-07","94221282",-100
"2022-08-07","94221283",10.271484375
"2022-08-07","94221284",9.314453125
"2022-08-07","94221289",9.87109375
"2022-08-08","94221281",-100
"2022-08-08","94221282",-100
"2022-08-08","94221284",9.8125
"2022-08-08","94221285",10.9108072916667
"2022-08-08","94221289",10.5364583333333
"2022-08-09","94221281",-100
"2022-08-09","94221282",-100
"2022-08-09","94221284",10.2174479166667
"2022-08-09","94221285",11.3736979166667
"2022-08-09","94221289",11.0826822916667
"2022-08-10","94221281",-100
"2022-08-10","94221282",-100
"2022-08-10","94221284",10.41796875
"2022-08-10","94221285",11.4967447916667
"2022-08-10","94221289",11.5970052083333
"2022-08-11","94221281",-100
"2022-08-11","94221282",-100
"2022-08-11","94221284",10.857421875
"2022-08-11","94221285",12.2591145833333
"2022-08-11","94221289",11.9876302083333
"2022-08-12","94221281",-100
"2022-08-12","94221282",-100
"2022-08-12","94221284",10.7819010416667
"2022-08-12","94221285",11.7669270833333
"2022-08-12","94221289",12.2662760416667
"2022-08-13","94221281",-100
"2022-08-13","94221282",-100
"2022-08-13","94221284",10.6204427083333
"2022-08-13","94221285",11.1334635416667
"2022-08-13","94221289",12.2884114583333
"2022-08-14","94221281",-100
"2022-08-14","94221282",-100
"2022-08-14","94221284",10.3229166666667
"2022-08-14","94221285",10.7389322916667
"2022-08-14","94221289",11.7578125
"2022-08-15","94221281",-100
"2022-08-15","94221282",-100
"2022-08-15","94221284",10.44140625
"2022-08-15","94221285",11.3600260416667
"2022-08-15","94221289",11.9069010416667
"2022-08-16","94221281",-100
"2022-08-16","94221282",-100
"2022-08-16","94221284",10.9075520833333
"2022-08-16","94221285",12.1048177083333
"2022-08-16","94221289",12.3483072916667
"2022-08-17","94221281",-100
"2022-08-17","94221282",-100
"2022-08-17","94221284",11.0651041666667
"2022-08-17","94221285",12.1783854166667
"2022-08-17","94221289",12.7005208333333
"2022-08-18","94221281",-100
"2022-08-18","94221282",-100
"2022-08-18","94221284",11.3665364583333
"2022-08-18","94221285",12.6087239583333
"2022-08-18","94221289",12.9713541666667
"2022-08-19","94221281",-100
"2022-08-19","94221282",-100
"2022-08-19","94221284",11.341796875
"2022-08-19","94221285",12.09375
"2022-08-19","94221286",13.0149739583333
"2022-08-20","94221281",-100
"2022-08-20","94221282",-100
"2022-08-20","94221284",11.1966145833333
"2022-08-20","94221285",12.08984375
"2022-08-20","94221286",12.779296875
"2022-08-21","94221281",-100
"2022-08-21","94221282",-100
"2022-08-21","94221284",11.484375
"2022-08-21","94221285",12.173828125
"2022-08-21","94221286",12.8841145833333
"2022-08-22","94221281",-100
"2022-08-22","94221282",-100
"2022-08-22","94221284",11.708984375
"2022-08-22","94221285",12.0611979166667
"2022-08-22","94221286",12.720703125
"2022-08-23","94221281",-100
"2022-08-23","94221282",-100
"2022-08-23","94221284",11.5234375
"2022-08-23","94221285",11.783203125
"2022-08-23","94221286",12.5631510416667
"2022-08-24","94221281",-100
"2022-08-24","94221282",-100
"2022-08-24","94221284",11.650390625
"2022-08-24","94221285",12.1015625
"2022-08-24","94221286",12.6484375
"2022-08-25","94221281",-100
"2022-08-25","94221282",-100
"2022-08-25","94221284",11.9173177083333
"2022-08-25","94221285",12.4166666666667
"2022-08-25","94221286",12.6861979166667
"2022-08-26","94221281",-100
"2022-08-26","94221282",-100
"2022-08-26","94221284",11.9290364583333
"2022-08-26","94221285",11.9778645833333
"2022-08-26","94221286",12.7096354166667
"2022-08-27","94221281",-100
"2022-08-27","94221282",-100
"2022-08-27","94221284",11.1158854166667
"2022-08-27","94221285",10.8333333333333
"2022-08-27","94221286",12.1360677083333
"2022-08-28","94221281",-100
"2022-08-28","94221282",-100
"2022-08-28","94221284",10.5787760416667
"2022-08-28","94221285",10.46875
"2022-08-28","94221286",11.6438802083333
"2022-08-29","94221281",-100
"2022-08-29","94221282",-100
"2022-08-29","94221284",10.6334635416667
"2022-08-29","94221285",11.12890625
"2022-08-29","94221286",11.7682291666667
"2022-08-30","94221281",-100
"2022-08-30","94221282",-100
"2022-08-30","94221284",11.041015625
"2022-08-30","94221285",11.6354166666667
"2022-08-30","94221286",12.01171875
"2022-08-31","94221281",-100
"2022-08-31","94221282",-100
"2022-08-31","94221284",11.4192708333333
"2022-08-31","94221285",11.896484375
"2022-08-31","94221286",12.0611979166667
"2022-09-01","94221281",-100
"2022-09-01","94221282",-100
"2022-09-01","94221284",11.6256510416667
"2022-09-01","94221285",11.9557291666667
"2022-09-01","94221286",12.0501302083333
"2022-09-02","94221281",-100
"2022-09-02","94221282",-100
"2022-09-02","94221284",11.6263020833333
"2022-09-02","94221285",11.6770833333333
"2022-09-02","94221286",11.8352864583333
"2022-09-03","94221281",-100
"2022-09-03","94221282",-100
"2022-09-03","94221284",11.4934895833333
"2022-09-03","94221285",11.3483072916667
"2022-09-03","94221286",11.5403645833333
"2022-09-04","94221281",-100
"2022-09-04","94221282",-100
"2022-09-04","94221284",10.9225260416667
"2022-09-04","94221285",10.53515625
"2022-09-04","94221286",11.2760416666667
"2022-09-05","94221281",-100
"2022-09-05","94221282",-100
"2022-09-05","94221284",9.91080729166667
"2022-09-05","94221285",9.9296875
"2022-09-05","94221286",10.7578125
"2022-09-06","94221281",-100
"2022-09-06","94221282",-100
"2022-09-06","94221284",9.51497395833333
"2022-09-06","94221285",9.63736979166667
"2022-09-06","94221286",10.3626302083333
"2022-09-07","94221281",-100
"2022-09-07","94221282",-100
"2022-09-07","94221284",9.88606770833333
"2022-09-07","94221285",10.0885416666667
"2022-09-07","94221286",10.255859375
"2022-09-08","94221281",-100
"2022-09-08","94221282",-100
"2022-09-08","94221284",9.498046875
"2022-09-08","94221285",9.400390625
"2022-09-08","94221286",9.712890625
"2022-09-09","94221281",-100
"2022-09-09","94221282",-100
"2022-09-09","94221284",9.28841145833333
"2022-09-09","94221285",9.31705729166667
"2022-09-09","94221286",9.36783854166667
"2022-09-10","94221281",-100
"2022-09-10","94221282",-100
"2022-09-10","94221284",9.39453125
"2022-09-10","94221285",9.755859375
"2022-09-10","94221286",9.38997395833333
"2022-09-11","94221281",-100
"2022-09-11","94221282",-100
"2022-09-11","94221284",9.44661458333333
"2022-09-11","94221285",9.70833333333333
"2022-09-11","94221286",9.59114583333333
"2022-09-12","94221281",-100
"2022-09-12","94221282",-100
"2022-09-12","94221284",9.43815104166667
"2022-09-12","94221285",9.57421875
"2022-09-12","94221286",9.70572916666667
"2022-09-13","94221281",-100
